sample_id,run_tag,frame_idx,track_id,class_name,status,crop_path,crop_width,crop_height,lane_id,source
20260409_043053_f176_t13,20260409_043053,176,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f176_t13.jpg,60,54,,candidate_normal
20260409_043053_f176_t11,20260409_043053,176,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f176_t11.jpg,47,47,,candidate_normal
20260409_043053_f177_t13,20260409_043053,177,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f177_t13.jpg,59,54,,candidate_normal
20260409_043053_f177_t11,20260409_043053,177,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f177_t11.jpg,48,48,,candidate_normal
20260409_043053_f178_t13,20260409_043053,178,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f178_t13.jpg,59,54,,candidate_normal
20260409_043053_f178_t11,20260409_043053,178,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f178_t11.jpg,48,48,,candidate_normal
20260409_043053_f179_t13,20260409_043053,179,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f179_t13.jpg,58,54,,candidate_normal
20260409_043053_f179_t11,20260409_043053,179,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f179_t11.jpg,48,48,,candidate_normal
20260409_043053_f180_t13,20260409_043053,180,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f180_t13.jpg,58,52,,candidate_normal
20260409_043053_f180_t11,20260409_043053,180,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f180_t11.jpg,48,48,,candidate_normal
20260409_043053_f181_t13,20260409_043053,181,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f181_t13.jpg,58,53,,candidate_normal
20260409_043053_f181_t11,20260409_043053,181,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f181_t11.jpg,48,48,,candidate_normal
20260409_043053_f182_t13,20260409_043053,182,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f182_t13.jpg,58,53,,candidate_normal
20260409_043053_f182_t11,20260409_043053,182,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f182_t11.jpg,49,48,,candidate_normal
20260409_043053_f183_t13,20260409_043053,183,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f183_t13.jpg,58,52,,candidate_normal
20260409_043053_f183_t11,20260409_043053,183,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f183_t11.jpg,48,48,,candidate_normal
20260409_043053_f184_t13,20260409_043053,184,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f184_t13.jpg,56,51,,candidate_normal
20260409_043053_f184_t11,20260409_043053,184,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f184_t11.jpg,49,48,,candidate_normal
20260409_043053_f185_t13,20260409_043053,185,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f185_t13.jpg,55,50,,candidate_normal
20260409_043053_f185_t11,20260409_043053,185,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f185_t11.jpg,48,48,,candidate_normal
20260409_043053_f186_t13,20260409_043053,186,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f186_t13.jpg,54,49,,candidate_normal
20260409_043053_f186_t11,20260409_043053,186,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f186_t11.jpg,49,49,,candidate_normal
20260409_043053_f187_t13,20260409_043053,187,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f187_t13.jpg,54,49,,candidate_normal
20260409_043053_f187_t11,20260409_043053,187,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f187_t11.jpg,49,49,,candidate_normal
20260409_043053_f188_t13,20260409_043053,188,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f188_t13.jpg,54,49,,candidate_normal
20260409_043053_f189_t13,20260409_043053,189,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f189_t13.jpg,54,49,,candidate_normal
20260409_043053_f190_t13,20260409_043053,190,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f190_t13.jpg,54,48,,candidate_normal
20260409_043053_f190_t11,20260409_043053,190,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f190_t11.jpg,50,51,fast_lane_2,candidate_normal
20260409_043053_f191_t13,20260409_043053,191,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f191_t13.jpg,52,48,,candidate_normal
20260409_043053_f191_t11,20260409_043053,191,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f191_t11.jpg,50,51,fast_lane_2,candidate_normal
20260409_043053_f192_t13,20260409_043053,192,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f192_t13.jpg,53,48,,candidate_normal
20260409_043053_f192_t11,20260409_043053,192,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f192_t11.jpg,50,51,fast_lane_2,candidate_normal
20260409_043053_f193_t13,20260409_043053,193,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f193_t13.jpg,52,48,,candidate_normal
20260409_043053_f193_t11,20260409_043053,193,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f193_t11.jpg,50,51,fast_lane_2,candidate_normal
20260409_043053_f194_t13,20260409_043053,194,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f194_t13.jpg,52,47,,candidate_normal
20260409_043053_f194_t11,20260409_043053,194,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f194_t11.jpg,51,52,fast_lane_2,candidate_normal
20260409_043053_f195_t13,20260409_043053,195,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f195_t13.jpg,52,48,,candidate_normal
20260409_043053_f195_t11,20260409_043053,195,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f195_t11.jpg,52,52,fast_lane_2,candidate_normal
20260409_043053_f196_t13,20260409_043053,196,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f196_t13.jpg,53,49,,candidate_normal
20260409_043053_f196_t11,20260409_043053,196,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f196_t11.jpg,51,52,fast_lane_2,candidate_normal
20260409_043053_f197_t13,20260409_043053,197,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f197_t13.jpg,53,48,,candidate_normal
20260409_043053_f197_t11,20260409_043053,197,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f197_t11.jpg,52,52,fast_lane_2,candidate_normal
20260409_043053_f198_t13,20260409_043053,198,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f198_t13.jpg,52,47,,candidate_normal
20260409_043053_f198_t11,20260409_043053,198,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f198_t11.jpg,53,53,fast_lane_2,candidate_normal
20260409_043053_f199_t13,20260409_043053,199,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f199_t13.jpg,51,47,,candidate_normal
20260409_043053_f199_t11,20260409_043053,199,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f199_t11.jpg,53,53,fast_lane_2,candidate_normal
20260409_043053_f200_t13,20260409_043053,200,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f200_t13.jpg,50,46,,candidate_normal
20260409_043053_f200_t11,20260409_043053,200,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f200_t11.jpg,53,53,fast_lane_2,candidate_normal
20260409_043053_f201_t13,20260409_043053,201,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f201_t13.jpg,51,47,,candidate_normal
20260409_043053_f201_t11,20260409_043053,201,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f201_t11.jpg,54,54,fast_lane_2,candidate_normal
20260409_043053_f202_t13,20260409_043053,202,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f202_t13.jpg,50,46,,candidate_normal
20260409_043053_f202_t11,20260409_043053,202,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f202_t11.jpg,53,54,fast_lane_2,candidate_normal
20260409_043053_f203_t13,20260409_043053,203,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f203_t13.jpg,49,46,,candidate_normal
20260409_043053_f203_t11,20260409_043053,203,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f203_t11.jpg,54,54,fast_lane_2,candidate_normal
20260409_043053_f204_t13,20260409_043053,204,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f204_t13.jpg,49,46,,candidate_normal
20260409_043053_f204_t11,20260409_043053,204,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f204_t11.jpg,55,55,fast_lane_2,candidate_normal
20260409_043053_f205_t13,20260409_043053,205,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f205_t13.jpg,48,44,,candidate_normal
20260409_043053_f205_t11,20260409_043053,205,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f205_t11.jpg,56,56,fast_lane_2,candidate_normal
20260409_043053_f206_t13,20260409_043053,206,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f206_t13.jpg,49,46,,candidate_normal
20260409_043053_f206_t11,20260409_043053,206,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f206_t11.jpg,56,57,fast_lane_2,candidate_normal
20260409_043053_f207_t13,20260409_043053,207,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f207_t13.jpg,48,44,,candidate_normal
20260409_043053_f207_t11,20260409_043053,207,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f207_t11.jpg,57,57,fast_lane_2,candidate_normal
20260409_043053_f208_t13,20260409_043053,208,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f208_t13.jpg,49,45,,candidate_normal
20260409_043053_f208_t11,20260409_043053,208,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f208_t11.jpg,57,57,fast_lane_2,candidate_normal
20260409_043053_f209_t13,20260409_043053,209,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f209_t13.jpg,48,44,,candidate_normal
20260409_043053_f209_t11,20260409_043053,209,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f209_t11.jpg,57,57,fast_lane_2,candidate_normal
20260409_043053_f210_t13,20260409_043053,210,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f210_t13.jpg,49,45,,candidate_normal
20260409_043053_f210_t11,20260409_043053,210,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f210_t11.jpg,57,57,fast_lane_2,candidate_normal
20260409_043053_f211_t13,20260409_043053,211,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f211_t13.jpg,48,44,,candidate_normal
20260409_043053_f211_t11,20260409_043053,211,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f211_t11.jpg,59,58,fast_lane_2,candidate_normal
20260409_043053_f212_t13,20260409_043053,212,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f212_t13.jpg,47,44,,candidate_normal
20260409_043053_f212_t11,20260409_043053,212,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f212_t11.jpg,58,59,fast_lane_2,candidate_normal
20260409_043053_f213_t13,20260409_043053,213,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f213_t13.jpg,48,44,,candidate_normal
20260409_043053_f213_t11,20260409_043053,213,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f213_t11.jpg,60,59,fast_lane_2,candidate_normal
20260409_043053_f214_t13,20260409_043053,214,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f214_t13.jpg,47,44,,candidate_normal
20260409_043053_f214_t11,20260409_043053,214,11,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f214_t11.jpg,59,60,fast_lane_2,candidate_normal
20260409_043053_f215_t13,20260409_043053,215,13,Car,pending,/Users/dasontiovino/Documents/Programming/Python/computer_vision/traffic/dataset/ganomaly/candidates/20260409_043053_f215_t13.jpg,48,44,,candidate_normal
