sample_id,image_path,class_name,class_group,label,source_type,source_run,event_id,track_id,frame_idx,notes
anomaly_0224_evt_20260416_023145_4946_appearance_anomaly_36816,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4946_appearance_anomaly_36816.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4946_appearance_anomaly_36816,4946,36816,predicted_appearance_anomaly
anomaly_0225_evt_20260416_023145_8494_appearance_anomaly_62638,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_8494_appearance_anomaly_62638.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_8494_appearance_anomaly_62638,8494,62638,predicted_appearance_anomaly
anomaly_0226_evt_20260406_233816_5268_wrong_way_46906,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5268_wrong_way_46906.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5268_wrong_way_46906,5268,46906,predicted_wrong_way
anomaly_0227_evt_20260416_023145_8921_appearance_anomaly_65774,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_8921_appearance_anomaly_65774.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_8921_appearance_anomaly_65774,8921,65774,predicted_appearance_anomaly
anomaly_0228_evt_20260416_023145_1108_appearance_anomaly_8821,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1108_appearance_anomaly_8821.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1108_appearance_anomaly_8821,1108,8821,predicted_appearance_anomaly
anomaly_0229_evt_20260416_023145_5851_appearance_anomaly_44071,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5851_appearance_anomaly_44071.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5851_appearance_anomaly_44071,5851,44071,predicted_appearance_anomaly
anomaly_0230_evt_20260406_233816_5165_lane_violation_45957,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5165_lane_violation_45957.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5165_lane_violation_45957,5165,45957,predicted_lane_violation
anomaly_0231_evt_20260415_213755_92_appearance_anomaly_874,D:\school\uni\sem 6\cv\traffic\runs\20260415_213755\crops\evt_20260415_213755_92_appearance_anomaly_874.jpg,Truck,truck,appearance_anomaly,event_crop,20260415_213755,evt_20260415_213755_92_appearance_anomaly_874,92,874,predicted_appearance_anomaly
anomaly_0232_evt_20260416_023145_7179_appearance_anomaly_52566,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_7179_appearance_anomaly_52566.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_7179_appearance_anomaly_52566,7179,52566,predicted_appearance_anomaly
anomaly_0233_evt_20260406_233816_4065_wrong_way_36885,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_4065_wrong_way_36885.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_4065_wrong_way_36885,4065,36885,predicted_wrong_way
anomaly_0234_evt_20260416_023145_11979_appearance_anomaly_90527,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_11979_appearance_anomaly_90527.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_11979_appearance_anomaly_90527,11979,90527,predicted_appearance_anomaly
anomaly_0235_evt_20260406_233816_887_lane_violation_9706,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_887_lane_violation_9706.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_887_lane_violation_9706,887,9706,predicted_lane_violation
anomaly_0236_evt_20260416_023145_12530_appearance_anomaly_95197,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12530_appearance_anomaly_95197.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12530_appearance_anomaly_95197,12530,95197,predicted_appearance_anomaly
anomaly_0237_evt_20260411_035325_9_appearance_anomaly_161,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_9_appearance_anomaly_161.jpg,Car,car,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_9_appearance_anomaly_161,9,161,predicted_appearance_anomaly
anomaly_0238_evt_20260416_023145_5678_appearance_anomaly_42774,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5678_appearance_anomaly_42774.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5678_appearance_anomaly_42774,5678,42774,predicted_appearance_anomaly
anomaly_0239_evt_20260416_023145_6478_appearance_anomaly_47995,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6478_appearance_anomaly_47995.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6478_appearance_anomaly_47995,6478,47995,predicted_appearance_anomaly
anomaly_0240_evt_20260416_023145_6766_appearance_anomaly_50086,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6766_appearance_anomaly_50086.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6766_appearance_anomaly_50086,6766,50086,predicted_appearance_anomaly
anomaly_0241_evt_20260416_023145_3571_appearance_anomaly_28018,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_3571_appearance_anomaly_28018.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_3571_appearance_anomaly_28018,3571,28018,predicted_appearance_anomaly
anomaly_0242_evt_20260416_023145_15256_appearance_anomaly_122651,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_15256_appearance_anomaly_122651.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_15256_appearance_anomaly_122651,15256,122651,predicted_appearance_anomaly
anomaly_0243_evt_20260416_023145_5182_appearance_anomaly_38779,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5182_appearance_anomaly_38779.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5182_appearance_anomaly_38779,5182,38779,predicted_appearance_anomaly
anomaly_0244_evt_20260416_023145_12686_appearance_anomaly_97222,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12686_appearance_anomaly_97222.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12686_appearance_anomaly_97222,12686,97222,predicted_appearance_anomaly
anomaly_0245_evt_20260416_023145_6388_appearance_anomaly_47360,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6388_appearance_anomaly_47360.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6388_appearance_anomaly_47360,6388,47360,predicted_appearance_anomaly
anomaly_0246_evt_20260416_023145_3963_appearance_anomaly_30792,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_3963_appearance_anomaly_30792.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_3963_appearance_anomaly_30792,3963,30792,predicted_appearance_anomaly
anomaly_0247_evt_20260416_023145_12282_appearance_anomaly_92734,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12282_appearance_anomaly_92734.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12282_appearance_anomaly_92734,12282,92734,predicted_appearance_anomaly
anomaly_0248_evt_20260416_023145_3414_appearance_anomaly_26818,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_3414_appearance_anomaly_26818.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_3414_appearance_anomaly_26818,3414,26818,predicted_appearance_anomaly
anomaly_0249_evt_20260416_023145_5154_appearance_anomaly_38576,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5154_appearance_anomaly_38576.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5154_appearance_anomaly_38576,5154,38576,predicted_appearance_anomaly
anomaly_0250_evt_20260416_023145_11257_appearance_anomaly_85404,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_11257_appearance_anomaly_85404.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_11257_appearance_anomaly_85404,11257,85404,predicted_appearance_anomaly
anomaly_0251_evt_20260416_023145_1796_appearance_anomaly_14479,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1796_appearance_anomaly_14479.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1796_appearance_anomaly_14479,1796,14479,predicted_appearance_anomaly
anomaly_0252_evt_20260406_233816_3984_wrong_way_36291,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_3984_wrong_way_36291.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_3984_wrong_way_36291,3984,36291,predicted_wrong_way
anomaly_0253_evt_20260416_023145_368_lane_violation_3971,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_368_lane_violation_3971.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_368_lane_violation_3971,368,3971,predicted_lane_violation
anomaly_0254_evt_20260406_233816_4331_lane_violation_38764,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_4331_lane_violation_38764.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_4331_lane_violation_38764,4331,38764,predicted_lane_violation
anomaly_0255_evt_20260416_023145_174_appearance_anomaly_1696,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_174_appearance_anomaly_1696.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_174_appearance_anomaly_1696,174,1696,predicted_appearance_anomaly
anomaly_0256_evt_20260406_233816_2998_wrong_way_27495,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_2998_wrong_way_27495.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_2998_wrong_way_27495,2998,27495,predicted_wrong_way
anomaly_0257_evt_20260416_023145_4788_appearance_anomaly_35818,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4788_appearance_anomaly_35818.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4788_appearance_anomaly_35818,4788,35818,predicted_appearance_anomaly
anomaly_0258_evt_20260406_233816_5502_wrong_way_48180,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5502_wrong_way_48180.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5502_wrong_way_48180,5502,48180,predicted_wrong_way
anomaly_0259_evt_20260416_023145_325_appearance_anomaly_3305,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_325_appearance_anomaly_3305.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_325_appearance_anomaly_3305,325,3305,predicted_appearance_anomaly
anomaly_0260_evt_20260406_233816_5060_lane_violation_44995,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5060_lane_violation_44995.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5060_lane_violation_44995,5060,44995,predicted_lane_violation
anomaly_0261_evt_20260416_023145_16629_appearance_anomaly_132889,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_16629_appearance_anomaly_132889.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_16629_appearance_anomaly_132889,16629,132889,predicted_appearance_anomaly
anomaly_0262_evt_20260416_023145_3070_appearance_anomaly_24353,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_3070_appearance_anomaly_24353.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_3070_appearance_anomaly_24353,3070,24353,predicted_appearance_anomaly
anomaly_0263_evt_20260407_002145_5060_lane_violation_45030,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_5060_lane_violation_45030.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_5060_lane_violation_45030,5060,45030,predicted_lane_violation
anomaly_0264_evt_20260406_233816_1153_wrong_way_11958,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_1153_wrong_way_11958.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_1153_wrong_way_11958,1153,11958,predicted_wrong_way
anomaly_0265_evt_20260416_023145_9787_appearance_anomaly_73105,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_9787_appearance_anomaly_73105.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_9787_appearance_anomaly_73105,9787,73105,predicted_appearance_anomaly
anomaly_0266_evt_20260416_023145_1361_appearance_anomaly_10581,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1361_appearance_anomaly_10581.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1361_appearance_anomaly_10581,1361,10581,predicted_appearance_anomaly
anomaly_0267_evt_20260416_023145_1512_appearance_anomaly_12006,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1512_appearance_anomaly_12006.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1512_appearance_anomaly_12006,1512,12006,predicted_appearance_anomaly
anomaly_0268_evt_20260416_023145_7011_appearance_anomaly_51520,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_7011_appearance_anomaly_51520.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_7011_appearance_anomaly_51520,7011,51520,predicted_appearance_anomaly
anomaly_0269_evt_20260416_023145_15829_lane_violation_127170,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_15829_lane_violation_127170.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_15829_lane_violation_127170,15829,127170,predicted_lane_violation
anomaly_0270_evt_20260416_023145_4946_appearance_anomaly_36812,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4946_appearance_anomaly_36812.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4946_appearance_anomaly_36812,4946,36812,predicted_appearance_anomaly
anomaly_0271_evt_20260407_002145_2370_sudden_stop_22167,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_2370_sudden_stop_22167.jpg,Truck,truck,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_2370_sudden_stop_22167,2370,22167,predicted_sudden_stop
anomaly_0272_evt_20260407_002145_13029_lane_violation_114856,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_13029_lane_violation_114856.jpg,Bus,bus,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_13029_lane_violation_114856,13029,114856,predicted_lane_violation
anomaly_0273_evt_20260416_023145_1410_appearance_anomaly_11268,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1410_appearance_anomaly_11268.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1410_appearance_anomaly_11268,1410,11268,predicted_appearance_anomaly
anomaly_0274_evt_20260416_023145_3414_appearance_anomaly_26814,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_3414_appearance_anomaly_26814.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_3414_appearance_anomaly_26814,3414,26814,predicted_appearance_anomaly
anomaly_0275_evt_20260416_023145_4553_appearance_anomaly_34267,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_4553_appearance_anomaly_34267.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_4553_appearance_anomaly_34267,4553,34267,predicted_appearance_anomaly
anomaly_0276_evt_20260406_233816_2370_sudden_stop_22167,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_2370_sudden_stop_22167.jpg,Truck,truck,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_2370_sudden_stop_22167,2370,22167,predicted_sudden_stop
anomaly_0277_evt_20260407_002145_747_sudden_stop_7804,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_747_sudden_stop_7804.jpg,Car,car,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_747_sudden_stop_7804,747,7804,predicted_sudden_stop
anomaly_0278_evt_20260406_233816_735_wrong_way_7746,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_735_wrong_way_7746.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_735_wrong_way_7746,735,7746,predicted_wrong_way
anomaly_0279_evt_20260416_023145_1263_appearance_anomaly_9920,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1263_appearance_anomaly_9920.jpg,Bus,bus,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1263_appearance_anomaly_9920,1263,9920,predicted_appearance_anomaly
anomaly_0280_evt_20260416_023145_10519_appearance_anomaly_79415,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10519_appearance_anomaly_79415.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10519_appearance_anomaly_79415,10519,79415,predicted_appearance_anomaly
anomaly_0281_evt_20260406_233816_1150_wrong_way_11931,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_1150_wrong_way_11931.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_1150_wrong_way_11931,1150,11931,predicted_wrong_way
anomaly_0282_evt_20260416_023145_6808_appearance_anomaly_50210,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6808_appearance_anomaly_50210.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6808_appearance_anomaly_50210,6808,50210,predicted_appearance_anomaly
anomaly_0283_evt_20260406_233816_2684_wrong_way_24485,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_2684_wrong_way_24485.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_2684_wrong_way_24485,2684,24485,predicted_wrong_way
anomaly_0284_evt_20260416_023145_1108_appearance_anomaly_8769,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1108_appearance_anomaly_8769.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1108_appearance_anomaly_8769,1108,8769,predicted_appearance_anomaly
anomaly_0285_evt_20260416_023145_2287_appearance_anomaly_18188,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_2287_appearance_anomaly_18188.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_2287_appearance_anomaly_18188,2287,18188,predicted_appearance_anomaly
anomaly_0286_evt_20260416_023145_1108_appearance_anomaly_8794,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1108_appearance_anomaly_8794.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1108_appearance_anomaly_8794,1108,8794,predicted_appearance_anomaly
anomaly_0287_evt_20260406_233816_55_wrong_way_566,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_55_wrong_way_566.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_55_wrong_way_566,55,566,predicted_wrong_way
anomaly_0288_evt_20260406_233816_890_sudden_stop_9832,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_890_sudden_stop_9832.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_890_sudden_stop_9832,890,9832,predicted_sudden_stop
anomaly_0289_evt_20260416_023145_10904_appearance_anomaly_82415,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10904_appearance_anomaly_82415.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10904_appearance_anomaly_82415,10904,82415,predicted_appearance_anomaly
anomaly_0290_evt_20260407_002145_3128_lane_violation_28762,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_3128_lane_violation_28762.jpg,Bus,bus,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_3128_lane_violation_28762,3128,28762,predicted_lane_violation
anomaly_0291_evt_20260406_233816_1317_wrong_way_13161,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_1317_wrong_way_13161.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_1317_wrong_way_13161,1317,13161,predicted_wrong_way
anomaly_0292_evt_20260416_023145_1063_appearance_anomaly_8465,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_1063_appearance_anomaly_8465.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_1063_appearance_anomaly_8465,1063,8465,predicted_appearance_anomaly
anomaly_0293_evt_20260416_023145_10272_appearance_anomaly_77394,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_10272_appearance_anomaly_77394.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_10272_appearance_anomaly_77394,10272,77394,predicted_appearance_anomaly
anomaly_0294_evt_20260407_002145_3758_lane_violation_34916,D:\school\uni\sem 6\cv\traffic\runs\20260407_002145\crops\evt_20260407_002145_3758_lane_violation_34916.jpg,Bus,bus,appearance_anomaly,event_crop,20260407_002145,evt_20260407_002145_3758_lane_violation_34916,3758,34916,predicted_lane_violation
anomaly_0295_evt_20260422_020904_270_lane_violation_3973,D:\school\uni\sem 6\cv\traffic\runs\20260422_020904\crops\evt_20260422_020904_270_lane_violation_3973.jpg,Truck,truck,appearance_anomaly,event_crop,20260422_020904,evt_20260422_020904_270_lane_violation_3973,270,3973,predicted_lane_violation
anomaly_0296_evt_20260416_023145_12299_appearance_anomaly_92814,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_12299_appearance_anomaly_92814.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_12299_appearance_anomaly_92814,12299,92814,predicted_appearance_anomaly
anomaly_0297_evt_20260411_035325_15_appearance_anomaly_199,D:\school\uni\sem 6\cv\traffic\runs\20260411_035325\crops\evt_20260411_035325_15_appearance_anomaly_199.jpg,Truck,truck,appearance_anomaly,event_crop,20260411_035325,evt_20260411_035325_15_appearance_anomaly_199,15,199,predicted_appearance_anomaly
anomaly_0298_evt_20260406_233816_5818_wrong_way_50315,D:\school\uni\sem 6\cv\traffic\runs\20260406_233816\crops\evt_20260406_233816_5818_wrong_way_50315.jpg,Car,car,appearance_anomaly,event_crop,20260406_233816,evt_20260406_233816_5818_wrong_way_50315,5818,50315,predicted_wrong_way
anomaly_0299_evt_20260416_023145_6483_appearance_anomaly_48066,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_6483_appearance_anomaly_48066.jpg,Truck,truck,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_6483_appearance_anomaly_48066,6483,48066,predicted_appearance_anomaly
anomaly_0300_evt_20260416_023145_5831_appearance_anomaly_43927,D:\school\uni\sem 6\cv\traffic\runs\20260416_023145\crops\evt_20260416_023145_5831_appearance_anomaly_43927.jpg,Car,car,appearance_anomaly,event_crop,20260416_023145,evt_20260416_023145_5831_appearance_anomaly_43927,5831,43927,predicted_appearance_anomaly
